AphiaID,Species,Phylum,Class,Order,Family,Genus
125147,Ophioscolex glacialis,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophioscolex
141652,Axinopsida orbiculata,Mollusca,Bivalvia,Lucinida,Thyasiridae,Axinopsida
106257,Verruca stroemia,Arthropoda,Hexanauplia,Sessilia,Verrucidae,Verruca
102592,Kerguelenia borealis,Arthropoda,Malacostraca,Amphipoda,Kergueleniidae,Kerguelenia
549692,Pleustes (Pleustes) panoplus,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Pleustes
140472,Musculus discors,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus
139008,Parvicardium exiguum,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium
130642,Eumida ockelmanni,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida
130628,Eulalia hanssoni,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia
14469,NA,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,NA
510604,NA,Echinodermata,Echinoidea,Camarodonta,NA,NA
141580,Macoma calcarea,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma
119832,NA,Arthropoda,Malacostraca,Mysida,Mysidae,Amblyops
535546,Wimvadocus torelli,Arthropoda,Malacostraca,Amphipoda,Maeridae,Wimvadocus
156090,Eurycope inermis,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Eurycope
345280,NA,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella
102213,Haliragoides inermis,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Haliragoides
852322,NA,Echinodermata,Echinoidea,Spatangoida,NA,NA
155194,Malmgrenia lunulata,Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgrenia
140712,Pecten maximus,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
124257,Cidaris cidaris,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Cidaris
131210,Neodexiospira pseudocorrugata,Annelida,Polychaeta,Sabellida,Serpulidae,Neodexiospira
118445,NA,Arthropoda,Malacostraca,Isopoda,Arcturidae,Astacilla
119026,Astacilla pusilla,Arthropoda,Malacostraca,Isopoda,Arcturidae,Astacilla
123276,NA,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia
129611,NA,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora
102158,Amphithopsis longicaudata,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Amphithopsis
129402,NA,Annelida,Polychaeta,Eunicida,Onuphidae,Nothria
138855,Beringius turtoni,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Beringius
118770,Munnopsis typica,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Munnopsis
130739,Enipo torelli,Annelida,Polychaeta,Phyllodocida,Polynoidae,Enipo
125170,Poraniomorpha (Poraniomorpha) hispida,Echinodermata,Asteroidea,Valvatida,Poraniidae,Poraniomorpha
102798,Cheirocratus sundevallii,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,Cheirocratus
130967,Sabella pavonina,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella
333453,Exogone dispar,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone
131116,Dipolydora caulleryi,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora
138751,Pododesmus patelliformis,Mollusca,Bivalvia,Pectinida,Anomiidae,Pododesmus
131502,Neoamphitrite affinis,Annelida,Polychaeta,Terebellida,Terebellidae,Neoamphitrite
138932,Turrisipho fenestratus,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Turrisipho
130952,Potamethus malmgreni,Annelida,Polychaeta,Sabellida,Sabellidae,Potamethus
256204,Munna boeckii,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna
123473,NA,Echinodermata,Holothuroidea,Dendrochirotida,Ypsilothuriidae,Echinocucumis
124147,Pteraster militaris,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster
131449,Syllis oerstedi,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
129246,NA,Annelida,Polychaeta,Terebellida,Cirratulidae,Dodecaceria
938,NA,Annelida,Polychaeta,Phyllodocida,Aphroditidae,NA
130662,Paranaitis kosteriensis,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Paranaitis
129712,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Streblosoma
129549,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella
124463,Leptosynapta decaria,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta
118827,Aega psora,Arthropoda,Malacostraca,Isopoda,Aegidae,Aega
327267,Brada tzetlini,Annelida,Polychaeta,Terebellida,Flabelligeridae,Brada
131160,Prionospio multibranchiata,Annelida,Polychaeta,Spionida,Spionidae,Prionospio
102915,Perioculodes longimanus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Perioculodes
138474,NA,Mollusca,Bivalvia,Cardiida,Semelidae,Abra
140105,Panomya norvegica,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panomya
141313,Onoba islandica,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba
102918,Pontocrates arenarius,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Pontocrates
102742,Tmetonyx similis,Arthropoda,Malacostraca,Amphipoda,Uristidae,Tmetonyx
102443,Protomedeia fasciata,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Protomedeia
129158,NA,Annelida,Polychaeta,Terebellida,Ampharetidae,Anobothrus
140474,Musculus niger,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus
101388,NA,Arthropoda,Malacostraca,Amphipoda,Isaeidae,NA
102364,Gammaropsis maculata,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis
103044,Dyopedos porrectus,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Dyopedos
141821,Margarites helicinus,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites
130179,Nereimyra aphroditoides,Annelida,Polychaeta,Phyllodocida,Hesionidae,Nereimyra
104054,Hemithiris psittacea,Brachiopoda,Rhynchonellata,Rhynchonellida,Hemithirididae,Hemithiris
134655,Pseudopallene circularis,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pseudopallene
238377,Cistenides granulata,Annelida,Polychaeta,Terebellida,Pectinariidae,Cistenides
816800,Mesothuria intestinalis,Echinodermata,Holothuroidea,Holothuriida,Mesothuriidae,Mesothuria
130894,Chone paucibranchiata,Annelida,Polychaeta,Sabellida,Sabellidae,Chone
101950,Haploops laevis,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Haploops
101450,NA,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus
102978,Harpiniopsis similis,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Harpiniopsis
129529,NA,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabricia
137701,NA,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum
110529,Eudorella hispida,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella
547038,Deflexilodes tenuirostratus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Deflexilodes
110535,Eudorella truncatula,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella
827731,Ampharete undecima,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete
120185,Pseudomma frigidum,Arthropoda,Malacostraca,Mysida,Mysidae,Pseudomma
123408,NA,Echinodermata,Echinoidea,Holasteroida,Pourtalesiidae,Pourtalesia
129108,Nereilinum murmanicum,Annelida,Polychaeta,Sabellida,Siboglinidae,Nereilinum
139097,Laeocochlis sinistrata,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Newtoniellidae,Laeocochlis
146881,NA,Arthropoda,Malacostraca,Isopoda,Cryptoniscidae,NA
102926,Synchelidium intermedium,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Synchelidium
102579,Hippomedon propinqvus,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Hippomedon
155472,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Dialychone
119941,Amblyops abbreviatus,Arthropoda,Malacostraca,Mysida,Mysidae,Amblyops
147006,NA,Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgrenia
102502,Ambasia atlantica,Arthropoda,Malacostraca,Amphipoda,Ambasiidae,Ambasia
123896,Leptychaster arcticus,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Leptychaster
103186,Syrrhoe affinis,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Syrrhoe
131038,Salmacina dysteri,Annelida,Polychaeta,Sabellida,Serpulidae,Salmacina
102858,Melphidippa macrura,Arthropoda,Malacostraca,Amphipoda,Melphidippidae,Melphidippa
741954,Acanthicolepis zibrowii,Annelida,Polychaeta,Phyllodocida,Polynoidae,Acanthicolepis
130891,Chone infundibuliformis,Annelida,Polychaeta,Sabellida,Sabellidae,Chone
139328,Oenopota pyramidalis,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Oenopota
110487,Diastylis rathkei,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
110506,Leptostylis villosa,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis
523706,Boreoscala greenlandica,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Boreoscala
236719,Mimachlamys varia,Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys
131506,Neoamphitrite groenlandica,Annelida,Polychaeta,Terebellida,Terebellidae,Neoamphitrite
331959,Sosane wireni,Annelida,Polychaeta,Terebellida,Ampharetidae,Sosane
124782,Eupyrgus scaber,Echinodermata,Holothuroidea,Molpadida,Eupyrgidae,Eupyrgus
130095,Brada granulosa,Annelida,Polychaeta,Terebellida,Flabelligeridae,Brada
130097,Brada inhabilis,Annelida,Polychaeta,Terebellida,Flabelligeridae,Brada
141216,Alvania moerchi,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania
102935,Westwoodilla megalops,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Westwoodilla
101569,NA,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ischyrocerus
102866,Aceroides (Aceroides) latipes,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Aceroides
103019,Pleustomesus medius,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Pleustomesus
110489,Diastylis scorpioides,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
102913,Paroediceros propinquus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Paroediceros
103086,Andaniexis abyssi,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Andaniexis
129621,NA,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora
101877,Acanthonotozoma serratum,Arthropoda,Malacostraca,Amphipoda,Acanthonotozomatidae,Acanthonotozoma
110479,Diastylis goodsiri,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
980,NA,Annelida,Polychaeta,Terebellida,Pectinariidae,NA
345281,Kurtiella bidentata,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella
103060,Bathyporeia guilliamsoniana,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia
120020,Gastrosaccus spinifer,Arthropoda,Malacostraca,Mysida,Mysidae,Gastrosaccus
103235,Urothoe poseidonis,Arthropoda,Malacostraca,Amphipoda,Urothoidae,Urothoe
123776,Asterias rubens,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias
102783,Megaluropus agilis,Arthropoda,Malacostraca,Amphipoda,Megaluropidae,Megaluropus
102139,Nototropis falcatus,Arthropoda,Malacostraca,Amphipoda,Atylidae,Nototropis
160539,Ensis magnus,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
107281,Thia scutellata,Arthropoda,Malacostraca,Decapoda,Thiidae,Thia
110516,Lamprops fasciatus,Arthropoda,Malacostraca,Cumacea,Lampropidae,Lamprops
880017,Limecola balthica,Mollusca,Bivalvia,Cardiida,Tellinidae,Limecola
141433,Abra alba,Mollusca,Bivalvia,Cardiida,Semelidae,Abra
130359,Nephtys hombergii,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys
103058,Bathyporeia elegans,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia
140302,Spisula subtruncata,Mollusca,Bivalvia,Venerida,Mactridae,Spisula
110472,Diastylis bradyi,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
140299,Mactra stultorum,Mollusca,Bivalvia,Venerida,Mactridae,Mactra
102916,Pontocrates altamarinus,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Pontocrates
139604,Donax vittatus,Mollusca,Bivalvia,Cardiida,Donacidae,Donax
110462,Iphinoe trispinosa,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Iphinoe
131171,Scolelepis bonnieri,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis
102064,Argissa hamatipes,Arthropoda,Malacostraca,Amphipoda,Argissidae,Argissa
131402,Streptosyllis websteri,Annelida,Polychaeta,Phyllodocida,Syllidae,Streptosyllis
110488,Diastylis rugosa,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
422916,Monopseudocuma gilsoni,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Monopseudocuma
157566,Scolelepis (Scolelepis) squamata,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis
120203,Schistomysis kervillei,Arthropoda,Malacostraca,Mysida,Mysidae,Schistomysis
378492,Varicorbula gibba,Mollusca,Bivalvia,Myida,Corbulidae,Varicorbula
140737,Phaxas pellucidus,Mollusca,Bivalvia,Adapedonta,Pharidae,Phaxas
140589,Nucula nitidosa,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula
139476,Cylichna cylindracea,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna
141908,Chamelea striatula,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea
710680,Oxydromus flexuosus,Annelida,Polychaeta,Phyllodocida,Hesionidae,Oxydromus
107729,Callianassa subterranea,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa
141912,Dosinia lupinus,Mollusca,Bivalvia,Venerida,Veneridae,Dosinia
103076,Bathyporeia tenuipes,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia
130603,Pholoe minuta,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoe
140728,Mysia undata,Mollusca,Bivalvia,Venerida,Veneridae,Mysia
123867,Astropecten irregularis,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten
110536,Eudorellopsis deformis,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorellopsis
118218,Ione thoracica,Arthropoda,Malacostraca,Isopoda,Ionidae,Ione
236130,Acrocnida brachiata,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Acrocnida
102460,Leucothoe incisa,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe
106889,NA,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia
102599,Lepidepecreum longicornis,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum
334741,Scolelepis (Scolelepis) foliosa,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis
124929,Ophiura ophiura,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
130749,Gattyana cirrhosa,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana
140431,Mya truncata,Mollusca,Bivalvia,Myida,Myidae,Mya
140283,Lucinoma borealis,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinoma
102771,Tryphosella sarsi,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella
101982,Paramphilochoides odontonyx,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Paramphilochoides
103226,Urothoe brevicornis,Arthropoda,Malacostraca,Amphipoda,Urothoidae,Urothoe
102928,Synchelidium maculatum,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Synchelidium
102748,Tryphosa nana,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosa
140301,Spisula solida,Mollusca,Bivalvia,Venerida,Mactridae,Spisula
878470,Macomangulus tenuis,Mollusca,Bivalvia,Cardiida,Tellinidae,Macomangulus
140734,Ensis minor,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
140733,Ensis ensis,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
138333,NA,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
110481,Diastylis laevis,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis
107388,Liocarcinus holsatus,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus
879714,Asbjornsenia pygmaea,Mollusca,Bivalvia,Cardiida,Tellinidae,Asbjornsenia
238207,Streptodonta pterochaeta,Annelida,Polychaeta,Phyllodocida,Syllidae,Streptodonta
110440,Bodotria arenosa,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria
107739,Upogebia deltaura,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia
130195,Podarkeopsis capensis,Annelida,Polychaeta,Phyllodocida,Hesionidae,Podarkeopsis
124465,Leptosynapta inhaerens,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta
136050,Golfingia (Golfingia) vulgaris,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Golfingia
1381415,Turritellinella tricarinata,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Turritellinella
107277,Corystes cassivelaunus,Arthropoda,Malacostraca,Decapoda,Corystidae,Corystes
136063,Thysanocardia procera,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Thysanocardia
334512,Phyllodoce mucosa,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce
175026,Golfingia (Golfingia) elongata,Sipuncula,Sipunculidea,Golfingiida,Golfingiidae,Golfingia
140129,Hyala vitrea,Mollusca,Gastropoda,Littorinimorpha,Iravadiidae,Hyala
140218,Lepton squamosum,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Lepton
107742,Upogebia stellata,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia
103066,Bathyporeia pelagica,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia
129659,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida
107552,Crangon crangon,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon
102380,Microprotopus maculatus,Arthropoda,Malacostraca,Amphipoda,Microprotopidae,Microprotopus
933783,Ensis directus,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
119048,Idotea neglecta,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea
102275,Gammarus crinicornis,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus
246148,Hemilepton nitidum,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Hemilepton
130174,Microphthalmus sczelkowii,Annelida,Polychaeta,Phyllodocida,Microphthalmidae,Microphthalmus
102788,Abludomelita obtusata,Arthropoda,Malacostraca,Amphipoda,Melitidae,Abludomelita
1398927,Gilvossius tyrrhenus,Arthropoda,Malacostraca,Decapoda,Callianassidae,Gilvossius
119936,Lophogaster typicus,Arthropoda,Malacostraca,Lophogastrida,Lophogastridae,Lophogaster
152250,Hypereteone foliosa,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hypereteone
141911,Dosinia exoleta,Mollusca,Bivalvia,Venerida,Veneridae,Dosinia
234851,Alitta virens,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta
101857,Pariambus typicus,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pariambus
156961,Petricolaria pholadiformis,Mollusca,Bivalvia,Venerida,Veneridae,Petricolaria
103116,Metopa alderi,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa
102466,Leucothoe procera,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe
124635,Leptopentacta elongata,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Leptopentacta
102720,Scopelocheirus hopei,Arthropoda,Malacostraca,Amphipoda,Scopelocheiridae,Scopelocheirus
102168,Apherusa jurinei,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa
138159,NA,Mollusca,Bivalvia,Venerida,Mactridae,Spisula
229,NA,Mollusca,Bivalvia,Cardiida,Cardiidae,NA
140365,Devonia perrieri,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Devonia
140430,Mya arenaria,Mollusca,Bivalvia,Myida,Myidae,Mya
110445,Bodotria scorpioides,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria
334510,Phyllodoce maculata,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce
181364,Venerupis corrugata,Mollusca,Bivalvia,Venerida,Veneridae,Venerupis
138533,NA,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina
895,NA,Annelida,Polychaeta,Eunicida,NA,NA
102620,Menigrates obtusifrons,Arthropoda,Malacostraca,Amphipoda,Uristidae,Menigrates
101537,NA,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus
110593,Petalosarsia declivis,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Petalosarsia
107294,Ebalia cranchii,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia
124319,Psammechinus miliaris,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Psammechinus
138831,Goodallia triangularis,Mollusca,Bivalvia,Carditida,Astartidae,Goodallia
129697,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Lanice
123219,NA,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias
129313,NA,Annelida,Polychaeta,Phyllodocida,Microphthalmidae,Microphthalmus
101742,NA,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia
129605,NA,Annelida,Polychaeta,Spionida,Spionidae,Aonides
138228,NA,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus
100880,Edwardsia claparedii,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia
102172,Apherusa ovalipes,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa
138636,NA,Mollusca,Bivalvia,Venerida,Veneridae,Dosinia
102383,Photis longicaudata,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis
102012,Aora gracilis,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aora
134741,Phoxichilidium femoratum,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Phoxichilidium
110444,Bodotria pulchella,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria
101383,NA,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA
334508,Phyllodoce lineata,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce
130176,Microphthalmus similis,Annelida,Polychaeta,Phyllodocida,Microphthalmidae,Microphthalmus
138158,NA,Mollusca,Bivalvia,Venerida,Mactridae,Mactra
140735,Ensis siliqua,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis
129194,NA,Annelida,Polychaeta,Phyllodocida,Aphroditidae,Aphrodita
141690,Tornus subcarinatus,Mollusca,Gastropoda,Littorinimorpha,Tornidae,Tornus
102665,Orchomene humilis,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomene
129594,NA,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sigalion
130624,Eulalia bilineata,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia
100994,Sagartia troglodytes,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia
138223,NA,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus
151628,Peringia ulvae,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Peringia
140287,Myrtea spinifera,Mollusca,Bivalvia,Lucinida,Lucinidae,Myrtea
160446,Propebela turricula,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela
138225,NA,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus
107072,NA,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa
138992,Acanthocardia echinata,Mollusca,Bivalvia,Cardiida,Cardiidae,Acanthocardia
160514,Metopa rubrovittata,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa
118839,Cirolana cranchii,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana
129179,NA,Annelida,Polychaeta,Terebellida,Ampharetidae,Sosane
140467,Modiolus modiolus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus
152397,Tellimya tenella,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Tellimya
900,NA,Annelida,Polychaeta,Terebellida,NA,NA
138240,NA,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Natica
110358,NA,Annelida,Polychaeta,Echiuroidea,Echiuridae,Echiurus
139896,Vitreolina antiflexa,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina
731943,NA,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,NA
138648,NA,Mollusca,Bivalvia,Venerida,Veneridae,Venus
102101,Corophium volutator,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium
138315,NA,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys
101509,NA,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa
